"Citation: Milewicz, K., Hollway, J., Peacock, C. and Snidal, D., 2018. Beyond Trade: The Expanding Scope of the
Non-trade Agenda in Trade Agreements. Journal of Conflict Resolution 62(4): 743-773.
521,521,521,521,JPN_CHE,Japan Switzerland,2009,Japan Switzerland 2009,JP-CH,JP-CH,0,1,2009,0,,1,Japan Switzerland,40057,GATT Art. XXIV & GATS V,Japan Switzerland,,,,FTA_EIA,2,1,2,1,1,6,2,0,0,1,0,0,1,1,1,0,0,0,"Commitment to democracy, the rule of law, human rights and fundamental freedoms in accordance with their obligations under international law; Seeking to
preserve and protect the environment, to promote the optimal use of natural resources in accordance with the objective of sustainable development and to adequately address the challenges of climate change; Reference to the United Nations Charter and the principles of the Universal Declaration of Human Rights",1,"Customs clearance: applying respective customs procedures in a predictable, consistent and transparent manner (Art. 29); Measures against illegal activities: cooperation and exchange of information in the field of customs procedures, including the enforcement against the trafficking of prohibited products (Art. 31); Nothing in Chapter 6 on Trade in Services shall be so construed as to prevent the adoption or enforcement by either Party of measures necessary to secure compliance with laws of the Party relating to the prevention of deceptive and fraudulent practices / measures which apply to non-residents or residents in order to prevent the avoidance or evasion of taxes (Art. 55);  Money transfers are without prejudice to the equitable, non-discriminatory and good faith application by a Party of its laws relating to criminal or penal offences and the recovery of proceeds of crimes (Art. 82);",0,,1,Not encouraging investment activities by lowering labour standards (Art. 101),0,,1,Promotion of trade in environmental products and environment-related services (Art. 9); Not encouraging investment activities by relaxing environmental measures (Art. 101); Providing the same level of protection for new varieties of all plant genera and species as provided under the 1991 UPOV Convention (Art. 118),1,Reference to the 1991 UPOV Convention (Art. 118),0,,0,,0,,0,,1,Chapter 7 on the Movement of Natural Persons shall not prevent a Party from applying measures necessary to protect the integrity of its borders (Art. 62); Emphasis on the need to ensure border security (Art. 63); Cooperation in the fields of cyber-security (Art. 82),0,,"Cooperation in the field of electronic commerce in relation to public morals, in particular ethics for young generations (Art. 82); Treatment in case of strife: according to investors of the other Party that have suffered investment loss due to armed conflict, revolution, insurrection, civil disturbance or any other similar event in
its Area, treatment, as regards restitution, indemnification, compensation or any other settlement (Art. 92); Not encouraging investment activities by relaxing domestic health and safety measures (Art. 101)",Annexes are not added,,,,,,,,,,,,
522,522,522,522,JPN_THA,Japan Thailand,2007,Japan Thailand 2007.pdf/Japan Thailand Annexes/Japan Thailand.txt,JP-TH,JP-TH,0,1,2007,0,,1,Japan Thailand,25-Oct-07,GATT Art. XXIV & GATS V,Japan Thailand,,,,FTA_EIA,2,1,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,1,Developing and strengthening cooperation with nations in Southeast Asia for prosperity and well-being of the people thereof,1,Measures against Corruption: Each Party shall ensure that measures and efforts are undertaken to prevent and combat corruption of its public officials (Art. 7),0,,0,,0,,1,"Nothing in the Chapter on Mutual Recognition shall be construed to limit the authority of a Party to take measures it considers appropriate for protecting the environment (Art. 68); Environmental measures: Each Party recognises that it is inappropriate to encourage investment by relaxing its environmental measures (Art. 111); Fields of cooperation: agriculture, forestry and fisheries, energy and environment (Art. 153)",0,,0,,0,,0,,0,,1,Nothing in the Chapter on Mutual Recognition shall be construed to limit the authority of a Party to take measures it considers appropriate for protecting safety  (Art. 68),0,,"Measures against criminal activities: Penalties and measures against false declaration concerning certificates of origin (Art. 47); Cooperation and exchange of information: The Parties shall cooperate and exchange information in the field of customs procedures, including their enforcement against trafficking of prohibited goods (Art. 55); Nothing in the Chapter on Mutual Recognition shall be construed to limit the authority of a Party to take measures it considers appropriate, for protecting health or for preventing deceptive practices (Art. 68),A Party may delay or prevent a money transfer through the application of its laws relating to criminal matters (Art. 104); Protection from strife: Each Party shall accord to investors of the other Party that have suffered loss or damage relating to their investments due to armed conflict or state of emergency such as revolution, insurrection, civil disturbance or any other similar event in the Area of that former Party, treatment, as regards restitution, indemnification, compensation (Art. 103); Cooperation: developing and expanding cooperation, enhancing tourism between the Parties and promoting sustainable development and enhancement of better quality of life for the peoples of the Parties, the Greater Mekong Subregion and Asia as a whole; cooperation to produce positive effects on the economic and social development (Art. 152); Fields of cooperation: education and human resource development, information and communication technology, science, technology and tourism (Art. 153)
",Annexes and Notes are not added,,,,,,,,,,,,
523,523,523,523,JPN_VNM,Japan Vietnam,2008,Japan Vietnam 2008.pdf,JP-VN,JP-VN,0,1,2009,0,,1,Japan Viet Nam,01-Oct-09,GATT Art. XXIV & GATS V,Japan Vietnam,,,,FTA_EIA,2,1,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,1,"Nothing in the Chapter on Technical Regulations, Standards, and Conformity Assessment Procedures shall limit the right of a Party to prepare, adopt, and apply technical regulations and standards to fulfill a legitimate objective such as the protection of the environment (Art. 51); Promoting cooperation to promote the well-being of the peoples of the Parties, cooperation in the fields of environment (Art. 111)",0,,0,,0,,0,,0,,1,"Nothing in the Chapter on Technical Regulations, Standards, and Conformity Assessment Procedures shall limit the right of a Party to prepare, adopt, and apply technical regulations and standards to fulfill a legitimate objective such as national security requirements (Art. 51)",0,,"Measures against criminal activities: Cooperation and exchanging of information in the field of customs procedures, including the enforcement against the trafficking of prohibited goods (Art. 43); Nothing in the Chapter on Technical Regulations, Standards, and Conformity Assessment Procedures shall limit the right of a Party to prepare, adopt, and apply technical regulations and standards to fulfill a legitimate objective such as the prevention of deceptive practices (Art. 51); Promoting cooperation to promote the well-being of the peoples of the Parties, cooperation in the fields of human resource management and development, tourism, information and communications technology and transportation (Art. 111)",Annexes and Notes are not added,,,,,,,,,,,,
524,524,524,524,JOR_KWT2,Jordan Kuwait,2001,Jordan Kuwait 2001_Arab.pdf,JO-KW,JO-KW,0,1,2005,0,,0,,,,,Jordan Kuwait,FTA,2,,,1,2,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,1,"""Joint co-operation to protect and improve the environment."" (Article, 12, Clause, 5)",0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,
525,525,525,525,JOR_KWT1,Jordan Kuwait ,1986,Jordan Kuwait 1986.pdf,JO-KW,JO-KW,0,1,,1,2005,0,,,,,,,,,,1,2,1,3,2,2,0,0,1,0,0,0,0,0,0,1,0,"Desirous to enhance and develop economical, commercial and technical cooperation; Reference to the Arab League",0,,0,,1,The exchange of experts in labor safety according to applicable laws in both countries (Art.10),0,,0,,0,,0,,0,,0,,0,,0,,0,,"The extension of different commercial and economic activities of natural and legal persons in both countries according to their development requirements (Art.1); Encouragement of the establishment of permanent and temporary exhibitions  to increase the acquaintance of their products (Art.5); The exchange of experts in vocational training and social, health securities (Art.10); Exchange of studies, scientific, technical researches (Art.11); Cooperation in tourism (Art.12);  Encouragement and promotion of the exchange of technical experiences in different aspects of transport (Art.13)",,,,,,,,,,,,,
526,526,526,526,JOR_LBN1,Jordan Lebanon,1992,Jordan Lebanon 1992.pdf,JO-LB,JO-LB,0,1,1993,0,,0,,,,,Jordan Lebanon,FTA,2,,,1,2,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Technical cooperation and mutual studies and scientific researches to activate tourism (Art. 8); Establishing joint sectoral agencies (tourism) (Art. 9),,,,,,,,,,,,,
527,527,527,527,JOR_LBN2,Jordan Lebanon,2002,Jordan Lebanon 2002.pdf,JO-LB,JO-LB,0,1,,0,,0,,,,,,,,,,1,2,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,1,Provision of paragraphs (1) and (2) above shall not be applied on items for environment reasons (exception) (Art.3.3); Environmental protection (Art.10.5),0,,0,,0,,0,,0,,1,Provisions of paragraphs (1) and (2) above shall not be applied on items for security reasons (exception) (Art.3.3); Exchanged goods and products shall be conferred the treatment of national products in respect of security precaution restrictions (Art.4.3),0,,"Exchanged goods and products shall be conferred the treatment of national products in respect of health precaution restrictions (Art.4.3); Conformity in standards and metrology (Art.7); Economic and commercial cooperation such as: encouraging joint industrial activities including market development activities in their countries and the joint activities in a third country; Encouraging direct communications and contacts among the commercial industrial and economic agencies; Encouraging and promoting the activities aiming at facilitating trading exchange including holding trading fairs (exhibitions) and public fairs, conferences, publicity, advertising, consultant services and other services (Art.10); The contracting parties shall encourage the participation of their country establishments and companies to join international fairs (Art.12); Establishment of technical cooperation, exchange of scientific studies and research in order to ensure the development of their economy and to activate tourism (Art.13)",,,,,,,,,,,,,
528,528,528,528,JOR_LBY,Jordan Libya,1992,Jordan Libya 1992.pdf,JO-LY,JO-LY,0,1,,0,,0,,,,,,,,,,1,2,1,3,6,2,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,The two Parties shall stress on the importance of participating in international fairs which held in both countries (Art.8); Without prejudice to the articles of this agreement the exchanged goods shall be subject to health conditions (Art.9),,,,,,,,,,,,,
529,529,529,529,JOR_MAR1,Jordan Morocco,1994,Jordan-Morocco 1994.pdf,JO-MA,JO-MA,0,1,1999,1,1999,0,,,,Jordan Morocco,,,,,,1,2,1,3,6,1,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,
530,530,530,530,JOR_MAR2,Jordan Morocco,1998,Jordan Morocco 1998.pdf,JO-MA,JO-MA,0,1,1999,0,,0,,,,,Jordan Morocco,FTA,2,,,1,2,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,Reference to the charter of the League of Arab States,0,,0,,0,,0,,1,"The provisions of this Agreement do not apply to the products or materials, which are prohibited from being brought in, circulated or used in either country for  environmental reasons (added to exceptions) (Art. 11)",0,,0,,0,,0,,0,,0,,0,,"The provisions of this Agreement do not apply to the products or materials, which are prohibited from being brought in, circulated or used in either country for religious (added to exceptions) (Art. 11)",Protocol are not added,,,,,,,,,,,,
531,531,531,531,JOR_PSE,Jordan PLO,1995,Jordan PLO 1995.pdf,JO-PS,JO-PS,0,1,,0,,0,,,,,Jordan Palestinian Authority,FTA,2,,,1,2,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Economic aid to Palestinian Territories: Agreement on the secure of all or part of the Palestinian party requirements from oil products (Art. 7); Agreement on all or part of the Palestinian party needs from construction cement, and steel (Art. 8)",,,,,,,,,,,,,
532,532,532,532,JOR_QAT,Jordan Qatar,1980,Jordan Qatar 1980.pdf,JO-QA,JO-QA,0,1,,1,NA,0,,,,,,,,,,1,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Encouragement of economic development between the two countries such as: Tourism and summer holidays of nationals of each country, and the establishment of joint tourism projects between them (Art.6)",,,,,,,,,,,,,
533,533,533,533,JOR_SAU,Jordan Saudi Arabia,1962,Jordan Saudi Arabia 1962.pdf,JO-SA,JO-SA,0,1,,0,,0,,,,,,,,,,1,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,1,"Fisherman have the right to be supplied by necessary food, fuel and to get medical aids form any of these ports (Art.14)",0,,0,,0,,0,,0,,0,,0,,0,,0,,"Facilitation of ownership rights, wells, and inheritance (Art.2); To study industrial coordination to achieve economic cooperation (Art.3.3); Each of the contracting parties shall permit the professional fishermen of the other party to hunt inside the territorial waters of the other country (Art.12); The two contracting parties shall grant fishermen all assistance required by the military or ports authorities equivalent to the amount of facilitations and assistance conferred to the nationals of each party within its territory (Art.15)",,,,,,,,,,,,,
534,534,534,534,JOR_SGP,Jordan Singapore,2004,Jordan Singapore 2004.pdf,JO-SG,JO-SG,0,1,2005,0,,1,Jordan Singapore,38905,GATT Art. XXIV & GATS V,Jordan Singapore,Jordan Singapore,FTA,2,FTA_EIA,2,1,2,1,3,2,2,0,0,1,0,0,0,0,0,0,0,1,"Raising living standards and promoting development, prosperity and employment in the Parties' territories",0,,0,,0,,0,,1,Forms of cooperation: jointly organising industry-specific missions with a focus on water treatment (Art. 6.2),0,,0,,0,,0,,0,,0,,0,,Forms of Cooperation: jointly organising industry-specific missions with a focus on healthcare snf  tourism-related travel (Art. 6.2),,,,,,,,,,,,,
535,535,535,535,JOR_SDN3,Jordan Sudan,2003,Jordan Sudan 2003_Arab.pdf,JO-SD,JO-SD,0,1,2003,0,,0,,,,,Jordan Sudan,FTA,2,,,1,2,1,3,6,2,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,1,"""Joint co-operation to protect and improve the environment."" (Article, 10, Clause, 5)",0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,
536,536,536,536,JOR_SDN1,Jordan Sudan,1966,Jordan Sudan 1966.pdf,JO-SD,JO-SD,0,1,,1,NA,0,,,,,,,,,,1,2,1,3,6,1,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Each of the contracting parties shall permit the other party to take place in international fairs which held in his country (Art.7),,,,,,,,,,,,,
756,756,756,756,JOR_SDN2,Jordan Sudan amended,1989,Jordan Sudan 1989.pdf,JO-SD,JO-SD,0,1,,,,0,,,,,,,,,,1,2,1,3,6,1,0,0,1,0,0,0,0,0,0,1,0,"Industrial coordination, scientific and technical cooperation in the field of establishing joint projects",0,,0,,0,,0,,1,"The two parties agreed to benefit from facilities provided by the Arab Monetary Fund and the Islamic Development Bank for the funding of environmental trading operations (First, Point 6, p.2)",0,,0,,0,,0,,0,,0,,0,,"Scientific and technical cooperation such as: Encouraging cooperation among establishments, and corporations in the economical, scientific and technical fields to serve the objectives of social, and economical development in both countries (Fifth, point 1, p.4); Both countries shall encourage the exchange of visits, delegations, missions, qualified cadres, and experts in order to enhance the relations of economical, technical cooperation and scientific research between the two countries (Fifth, point 2, p.4); Training Sudanese cadres in the field of marketing (Fifth, point 3, p.4)",,,,,,,,,,,,,
537,537,537,537,JOR_SYR3,Jordan Syria,2001,Jordan-Syria 2001.pdf,JO-SY,JO-SY,0,1,2002,0,,0,,,,Jordan Syria,Jordan Syria,FTA,2,,,1,2,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,1,"Products and articles prohibited for environmental reasons which listed in the executive program of agreement of developing and facilitating trade exchange between the Arab countries to establish a Great Arab Free Trade Zone, shall be excluded from the provisions of paragraphs 1 and 2 of Article 3 (Art. 3); Joint cooperation in protection and developing of environment (Art. 11)",0,,0,,0,,0,,0,,0,,0,,"Products and articles prohibited for religious reasons which listed in the executive program of agreement of developing and facilitating trade exchange between the Arab countries to establish a Great Arab Free Trade Zone, shall be excluded from the provisions of paragraphs 1 and 2 of Article 3 (Art. 39",,,,,,,,,,,,,
538,538,538,538,JOR_SYR1,Jordan Syria,1965,Jordan Syria 1965.pdf,JO-SY,JO-SY,0,1,,1,NA,0,,,,,,,,,,1,2,1,3,2,1,0,0,1,0,0,0,0,0,0,1,0,Reference to the economic development between them ,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Private vehicles benefit from the system of Int’l traffic books (Triptic) on entering the territory of the other party within the rules of the int’l agreements of Tourism (unspecified) (Art.15.3); Technical cooperation, exchange of studies and scientific research and coordination in a way that guarantees the development of their economy and activates tourism (Art.19)",,,,,,,,,,,,,
539,539,539,539,JOR_SYR2,Jordan Syria,1975,Jordan Syria 1975.pdf,JO-SY,JO-SY,0,1,,1,NA,0,,,,,,,,,,1,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Technical cooperation, exchange of studies and scientific research and industrial coordination in a way that guarantees the development of their economy and activates tourism (Art.11B); Both Parties shall agree to participate in exhibitions and international markets which held in both countries (Art.12)",,,,,,,,,,,,,
540,540,540,540,JOR_TUN,Jordan Tunisia,1998,Jordan-Tunisia 1998.pdf,JO-TN,JO-TN,0,1,1999,0,,0,,,,Jordan Tunisia,Jordan Tunisia FTA,FTA,2,,,1,2,1,3,3,2,0,0,1,0,0,0,0,0,0,0,1,Backing up development and progress for both,0,,0,,0,,0,,1,The rules of the agreement don’t apply to the products or materials banned to enter or negotiated or used in any of the two countries for environmental reasons under the rules and regulations operative in the two countries (Art. 8),0,,0,,0,,0,,0,,1,The rules of the agreement don’t apply to the products or materials banned to enter or negotiated or used in any of the two countries for security reasons under the rules and regulations operative in the two countries (Art. 8),0,,The rules of the agreement don’t apply to the products or materials banned to enter or negotiated or used in any of the two countries for religious and medical  reasons under the rules and regulations operative in the two countries (Art. 8),,,,,,,,,,,,,
541,541,541,541,JOR_TUR,Jordan Turkey,2009,Jordan Turkey 2009.pdf,JO-TR,JO-TR,0,1,2011,0,,0,,,,,,,,,,1,2,1,3,6,2,0,0,1,0,0,0,0,0,0,1,1,Reference to the association agreement between Turkey and the EEC and the association agreement between Jordan and the EC; Taking into account the difference in economic and scoial development between the Parties and the need to intensify efforts to promote economic and social development in Jordan; Believing that development of trade and cooperation in the economic and technical fields is one of the main elements of rapid development strategies of both countries,1,"Reinforcement of national organisations involved in enforcement and protection against counterfeiting and piracy (Art.39); On movement certificates: Where the box is not ecompletely filled, a horizontal line must be drawn below the last line of the description, the empty space being crossed through (Protocol 2, Art.17.2; Annex 3a, p.191; Annex 3b, p.197); Customs authorities shall check whether the space reserved for the description of the products has been completed in such a manner as to exclude all possibility of fraudulent additions (Protocol 2, Art.17.7); Jordan and Turkey shall assist eachother in checking the authenticity of the movement certificates (Protocol 2, Art.32); Verifications of proofs of origin shall be carried out whenever the customs authorities of the importing country have reasonable doubts as to the authenticity of such documents (Protocol 2, Art.33); Penalties shall be imposed on any person who draws up or causes to be drawn up a document which contains incorrect information for the purpose of obtaining a preferential treatment for products (Protocol 2, Art.36); Movement certificates shall have a printed green guilloche pattern background making any falsification by mechanical or chemical means apparent to the eye (Annex 3a, p.190; Annex 3b, p.195)",0,,0,,0,,0,,0,,0,,0,,0,,0,,1," This Agreement shall not preclude prohibitions or restrictions on imports, exports or goods in transit justified on grounds of public security (Art.46)",1,Reference to Art. XXI of the GATT 1994 (Art.45),"Objective of this Agreement is to raise living standards (Art.1); Technical regulations and conformity standards to be governed by WTO Agreement on Technical Barriers to Trade; mutual recognition agreements; co-operation in the field of metrology and accreditation (Art.10); Mutual technical assistance in the field of competition laws and policies (Art.25); Efforts to develop economic, scientific, technical and commercial co-operation; reference to Euro-Mediterranean Partnership (Art.30; Art.32); Intra-regional cooperation and training programmes (Art.31.1); Extension of economic cooperation to transportation, irrigation, communications, higher education, tourism, banking, finance, public works, shipping, engineering etc. (Art.31.2); Economic co-operation in indusrty, SMEs, business (Art.33; Art.34; Art.38); Vocational training in customs field; enhanced cooperation to improve education and training; capacity building and development of human resources (Art.39)",,,,,,,,,,,,,
542,542,542,542,JOR_ARE,Jordan UAE,2000,Jordon-UAE 2000.pdf,JO-AE,JO-AE,0,1,2001,0,,0,,,,Jordan United Arab Emirates (UAE),Jordan UAE,FTA,2,,,1,2,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,1,"The provisions of this Agreement do not apply to the products or materials which are not allowed to be brought in, transacted or used in either country, for  environmental reasons agreed upon within the framework of the Arab Economic and Social Council (Art. 5)",0,,0,,0,,0,,0,,1,"The provisions of this Agreement do not apply to the products or materials which are not allowed to be brought in, transacted or used in either country, for security reasons agreed upon within the framework of the Arab Economic and Social Council (Art. 5)",0,,"The provisions of this Agreement do not apply to the products or materials which are not allowed to be brought in, transacted or used in either country, for religious and hygienic reasons agreed upon within the framework of the Arab Economic and Social Council (Art. 5)",,,,,,,,,,,,,
543,543,543,543,JOR_USA,Jordan US,2000,Jordan US 2000.pdf,JO-US,JO-US,0,1,2001,0,,1,US Jordan,37271,GATT Art. XXIV & GATS V,United States Jordan,"Jordan United States Free Trade Agreement with Annexes, Schedules, Memoranda of Understanding, Joint Statements, and Exchange of Letters",FTA,2,FTA_EIA,2,1,2,1,2,6,2,0,0,1,0,1,1,0,0,0,1,1,"Promote higher labour standards, enforcement of labour law; Protect and preserve environment, enforcement of environment law, sustainable development; Raising living standards, promote employment; foster creativity and innovation",0,,0,,1,"Protect ILO labour rights by domestic law, consistency of domestic law with the internationally recognized labour rights, enumeration of internationally recognized labour rights  (Art. 6)",1,"ILO Declaration on Fundamental Principles and Rights at Work and its Follow-up, paragraph 6 (Art. 6)",1,"Abiding to domestic environmental law, emission polluants, toxic substances etc. (Art. 5); ",0,,0,,0,,0,,0,,0,,0,,Economic development (Art. 13); Visa commitments (Art. 8),,,,,,,,,,,,,
544,544,544,544,KAZ_KGZ,Kazakhstan Kyrgyzstan,1995,Kazakhstan Kyrgyzstan 1995.pdf,KZ-KG,KZ-KG,0,1,1995,1,1996,1,Kyrgyz Republic Kazakhstan,36340,GATT Art. XXIV,Kazakhstan Kyrgyzstan,Kazakhstan Kyrgyz Republic (assumed to be subsumed in scope of Belarus Russia Kazakh Kyrgyz Customs Union),FTA,2,FTA,2,1,2,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,1,The Agreement shall not prevent either of the Parties from the right to take measures concerning the protection of fauna and flora (added to exceptions) (Art. 11),0,,0,,0,,0,,0,,1,The Agreement shall not prevent either of the Parties from the right to take measures concerning information damaging interests of the national defense and investigations or production connected with needs of defense (added to exceptions) (Art. 11),0,,,,,,,,,,,,,,,
545,545,545,545,KAZ_MDA,Kazakhstan Moldova,1995,,KZ-MD,KZ-MD,0,0,1996,,,0,,,,,Kazakhstan Moldova,FTA,,,,1,2,1,3,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,546,546,546,KAZ_RUS,Kazakhstan Russia,1992,,KZ-RU,KZ-RU,0,0,1998,,,0,,,,,Kazakhstan Russia,FTA,,,,1,2,1,3,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,547,547,547,KAZ_TJK,Kazakhstan Tajikistan,1995,,KZ-TJ,KZ-TJ,0,0,1997,,,0,,,,,Kazakhstan Tajikistan,FTA,,,,1,2,1,3,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,548,548,548,KAZ_UKR,Kazakhstan Ukraine,1994,Kazakhstan Ukraine 1994.pdf,KZ-UA,KZ-UA,0,1,1998,0,,1,Ukraine Kazakhstan,39678,GATT Art. XXIV,Kazakhstan Ukraine,Kazakhstan Ukraine,FTA,2,FTA,2,1,2,1,3,6,2,0,0,0,0,0,0,0,0,0,0,0,,1,"The Commission shall consider issues of export control, including the facts of violation of requirement to export control (Art. 12)",0,,0,,0,,1,The  Agreement shall not preclude the right of each of the Parties from taking measures which it considers necessary for the protection of the environment (Art. 3),0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,
549,549,549,549,KAZ_UZB,Kazakhstan Uzbekistan,1997,,KZ-UZ,KZ-UZ,0,0,1998,,,0,,,,,Kazakhstan Uzbekistan,FTA,,,,1,2,1,3,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,550,550,550,KOR_SGP,Korea Singapore,2005,Korea Singapore 2005.pdf,KR-SG,KR-SG,0,1,2006,0,,1,"Korea, Republic of Singapore",38769,GATT Art. XXIV & GATS V,Singapore Korea,Korea Singapore,FTA,2,FTA_EIA,2,1,2,1,3,2,2,0,0,1,0,0,0,0,0,0,0,1,Convinced that the respective economic integration would provide greater work opportunities,0,,0,,0,,0,,1,Environmental measures: Nothing in the Chapter on Investment shall be construed to prevent a Party from adopting any measure that it considers appropriate to ensure that investment activity in its territory is undertaken in a manner sensitive to environmental concerns (Art. 10.18); Cooperation in environmental technology (Art. 18.5); Environment: Desiring to promote closer co-operation between interested organisations and industries of the Parties in the field of CNG technologies and applications to environmental protection (Art. 18.9),0,,0,,0,,0,,0,,1,"Establishing transparent criteria and procedures for temporary entry of (business) persons to ensure border security (Art. 13.2, Art. 13.3), Granting temporary entry to business persons who are qualified for entry under applicable measures relating to safety and national security (Art. 13. 4)",0,,"Provisions on penalties for a contravention of customs laws regarding the making of a false statements om certificates of origin (Art. 5.4, Art. 5.12); See also Chapter 11 on Telecommunications; Chapter 18 on (general) Cooperation such as science, technology, communications, film productio, energy, gaming and animation etc.",Annexes and Appendices are not added,,,,,,,,,,,,
